wl,n
12.22746205,0.925332295
12.29805196,0.922641595
12.36904939,0.921070947
12.44045669,0.920666542
12.51227623,0.921371771
12.58451039,0.923025502
12.65716156,0.925368877
12.73023215,0.928060146
12.80372458,0.930695125
12.87764129,0.932831349
12.95198473,0.934014645
13.02675735,0.93380666
13.10196164,0.931811839
13.17760009,0.927704175
13.25367521,0.921251865
13.33018951,0.912339069
13.40714553,0.900984231
13.48454583,0.887352294
13.56239296,0.871758082
13.64068951,0.854660125
13.71943807,0.836640547
13.79864125,0.818372537
13.87830168,0.800577111
13.95842199,0.783974068
14.03900484,0.769234255
14.1200529,0.756940786
14.20156885,0.747563051
14.2835554,0.741445934
14.36601527,0.738812061
14.44895118,0.739773304
14.53236588,0.744347356
14.61626215,0.752475804
14.70064275,0.764040828
14.78551049,0.778879616
14.87086817,0.796795618
14.95671863,0.81756727
15.04306471,0.840954401
15.12990927,0.866703001
15.21725519,0.894549103
15.30510536,0.924221845
15.3934627,0.955446483
15.48233013,0.987947866
15.5717106,1.021453235
15.66160706,1.055696264
15.75202251,1.090420528
15.84295992,1.125383517
15.93442233,1.160360666
16.02641275,1.195148666
16.11893425,1.229568954
16.21198987,1.263470636
16.30558271,1.296732178
16.39971586,1.329263145
16.49439246,1.361004464
16.58961562,1.391927881
16.68538852,1.422034546
16.78171432,1.451352894
16.87859621,1.479935831
16.97603741,1.507856496
17.07404115,1.535204567
17.17261066,1.562082008
17.27174922,1.588597979
17.37146012,1.614864946
17.47174665,1.640994326
17.57261215,1.667093058
17.67405994,1.693260176
17.77609341,1.719584576
17.87871591,1.746143108
17.98193087,1.772999587
18.08574169,1.800203834
18.19015181,1.827792305
18.29516471,1.855788327
18.40078384,1.884202817
18.50701273,1.913035718
18.61385488,1.942277371
18.72131384,1.971909665
18.82939316,2.001907876
18.93809643,2.032241758
19.04742726,2.062877202
19.15738925,2.093777159
19.26798607,2.12490305
19.37922137,2.156215383
19.49109883,2.187674618
19.60362217,2.219241702
19.71679512,2.250879089
19.83062142,2.282550458
19.94510485,2.314221143
20.06024919,2.345858579
20.17605828,2.377432024
20.29253593,2.408912701
20.40968602,2.440273997
20.52751242,2.471491004
20.64601905,2.502540802
20.76520982,2.533401921
20.88508868,2.564054983
21.00565961,2.594481134
21.12692661,2.624664049
21.24889369,2.654587532
21.37156489,2.684237019
21.49494428,2.713598663
21.61903595,2.74265984
21.743844,2.771408205
21.86937258,2.799832305
21.99562585,2.827921576
22.12260798,2.855665524
22.25032319,2.883054536
22.37877571,2.910079291
22.50796979,2.93673136
22.63790972,2.963002374
22.7685998,2.988884545
22.90004436,3.014371286
23.03224776,3.039455716
23.16521438,3.064132207
23.29894862,3.088396108
23.43345492,3.11224323
23.56873773,3.135671
23.70480154,3.158678067
23.84165085,3.181264201
23.9792902,3.203431001
24.11772416,3.225181968
24.2569573,3.246523211
24.39699424,3.267462191
24.53783962,3.288009929
24.67949812,3.308179823
24.82197442,3.327988712
24.96527324,3.347456943
25.10939933,3.366607678
25.25435748,3.385468875
25.40015247,3.404071576
25.54678915,3.422451919
25.69427238,3.440648922
25.84260703,3.458707036
25.99179803,3.476673948
26.14185032,3.494601813
26.29276887,3.512546025
26.44455868,3.530566508
26.59722478,3.548725043
26.75077224,3.567087507
26.90520613,3.58571971
27.06053158,3.604691661
27.21675373,3.624071623
27.37387777,3.643930248
27.53190889,3.66433584
27.69085233,3.685355578
27.85071337,3.707054191
28.01149729,3.729493098
28.17320943,3.752729561
28.33585514,3.776815875
28.49943982,3.801798606
28.66396888,3.827717901
28.82944778,3.854606875
28.995882,3.882491094
29.16327705,3.911388161
29.33163849,3.94130741
29.50097188,3.972249721
29.67128285,4.004207442
29.84257704,4.037164424
30.01486011,4.071096176
30.18813779,4.105970107
30.36241581,4.14174587
30.53769995,4.178375791
30.71399602,4.215805369
30.89130985,4.253973832
31.06964733,4.292814757
31.24901436,4.332256711
31.42941689,4.372223936
31.6108609,4.412637038
31.79335239,4.45341369
31.97689741,4.494469327
32.16150206,4.535717838
32.34717243,4.577072232
32.5339147,4.618445285
32.72173504,4.659750158
32.91063968,4.700900977
33.10063487,4.741813383
33.29172692,4.782405035
33.48392216,4.822596075
33.67722695,4.862309551
33.8716477,4.901471794
34.06719086,4.940012749
34.2638629,4.977866269
34.46167034,5.014970359
34.66061973,5.051267379
34.86071767,5.08670421
35.06197079,5.121232379
35.26438576,5.15480814
35.46796928,5.187392531
35.6727281,5.218951384
35.87866901,5.249455316
36.08579883,5.278879681
36.29412442,5.3072045
36.50365268,5.334414362
36.71439057,5.360498307
36.92634506,5.385449684
37.13952318,5.409265993
37.35393198,5.431948716
37.56957859,5.453503118
37.78647013,5.47393806
38.0046138,5.49326578
38.22401683,5.51150168
38.44468649,5.5286641
38.66663009,5.544774096
38.88985498,5.559855204
39.11436856,5.573933211
39.34017828,5.587035926
39.5672916,5.599192953
39.79571607,5.610435461
40.02545925,5.620795969
40.25652874,5.630308124
40.48893222,5.639006501
40.72267738,5.646926393
40.95777196,5.654103623
41.19422376,5.660574356
41.43204061,5.666374927
41.67123039,5.67154167
41.91180103,5.676110768
42.15376049,5.680118105
42.39711681,5.68359913
42.64187803,5.686588737
42.88805228,5.689121148
43.13564771,5.691229813
43.38467252,5.692947318
43.63513497,5.694305304
43.88704335,5.695334397
44.14040602,5.696064143
44.39523137,5.696522965
44.65152783,5.696738114
44.90930392,5.696735638
45.16856816,5.696540362
45.42932915,5.696175868
45.69159553,5.695664485
45.95537599,5.695027292
46.22067927,5.694284122
46.48751416,5.693453571
46.75588951,5.692553014
47.0258142,5.691598632
47.29729719,5.690605433
47.57034747,5.689587283
47.84497408,5.688556941
48.12118613,5.687526093
48.39899277,5.686505396
48.6784032,5.685504512
48.95942669,5.684532154
49.24207255,5.683596133
49.52635014,5.682703396
49.81226887,5.681860076
50.09983824,5.681071535
50.38906776,5.680342412
50.67996703,5.679676664
50.97254567,5.679077612
51.26681339,5.678547986
51.56277993,5.678089964
51.86045511,5.677705216
52.15984878,5.677394944
52.46097088,5.677159916
52.76383137,5.67700051
53.06844029,5.676916744
53.37480774,5.67690831
53.68294386,5.676974611
53.99285888,5.677114784
54.30456306,5.677327735
54.61806672,5.677612163
54.93338026,5.677966585
55.25051413,5.678389361
55.56947883,5.678878717
55.89028493,5.67943276
56.21294306,5.680049506
56.53746393,5.680726889
56.86385827,5.68146278
57.1921369,5.682255006
57.52231071,5.683101355
57.85439064,5.683999596
58.18838768,5.684947487
58.52431291,5.685942782
58.86217745,5.686983245
59.20199251,5.688066656
59.54376934,5.689190818
59.88751928,5.69035356
60.2332537,5.69155275
60.58098407,5.692786293
60.9307219,5.694052137
61.2824788,5.695348277
61.63626641,5.696672758
61.99209646,5.698023678
62.34998074,5.699399187
62.70993111,5.700797491
63.07195949,5.702216854
63.43607788,5.703655595
63.80229836,5.705112092
64.17063305,5.706584781
64.54109415,5.708072156
64.91369396,5.709572766
65.2884448,5.711085219
65.66535911,5.71260818
66.04444936,5.714140366
66.42572813,5.715680552
66.80920804,5.717227565
67.19490181,5.718780283
67.58282221,5.720337636
67.9729821,5.721898603
68.36539441,5.723462213
68.76007214,5.72502754
69.15702837,5.726593703
69.55627625,5.728159868
69.95782901,5.72972524
70.36169997,5.731289067
70.76790249,5.732850637
71.17645005,5.734409276
71.58735619,5.735964345
72.0006345,5.737515244
72.4162987,5.739061404
72.83436256,5.740602289
73.25483992,5.742137398
73.67774473,5.743666254
74.10309099,5.745188415
74.5308928,5.746703462
74.96116434,5.748211005
75.39391987,5.749710678
75.82917371,5.75120214
76.26694031,5.752685072
76.70723416,5.754159179
77.15006986,5.755624185
77.59546207,5.757079835
78.04342556,5.758525893
78.49397518,5.75996214
78.94712584,5.761388376
79.40289257,5.762804418
79.86129047,5.764210095
80.32233473,5.765605255
80.78604063,5.766989758
81.25242354,5.768363478
81.7214989,5.769726302
82.19328226,5.771078129
82.66778925,5.772418868
83.14503561,5.773748442
83.62503714,5.775066781
84.10780975,5.776373826
84.59336943,5.77766953
85.08173228,5.77895385
85.57291448,5.780226754
86.06693231,5.781488218
86.56380213,5.782738224
87.06354042,5.783976763
87.56616372,5.785203831
88.0716887,5.786419431
88.58013211,5.787623571
89.09151079,5.788816265
89.6058417,5.789997532
90.12314186,5.791167397
90.64342844,5.792325889
91.16671866,5.793473041
91.69302987,5.79460889
92.22237951,5.795733477
92.75478512,5.796846847
93.29026434,5.797949047
93.82883491,5.79904013
94.37051469,5.800120148
94.91532161,5.80118916
95.46327375,5.802247224
96.01438924,5.803294402
96.56868636,5.804330758
97.12618347,5.805356358
97.68689904,5.80637127
